Location;Province;Genus;species.clone;type.of.sample;Asymptomatic.diseased;Nursery.Field;Roots;Root.Collar;Stem;Growth.tip;Needles.Leaves;results
235;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedge;D;A;Dead roots, Brown tips;Dead;Discoloration, Outer bark;Discoloration, Outer bark;Dead;Fusarium circitum and Diplodia screening
236;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedge;A;A;Dead roots, Brown tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Alive;Fusarium circitum and Diplodia screening
237;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedge;A;A;Dead roots, Brown tips;J-rooting, Dead;Discoloration, Outer bark;Discoloration, Outer bark;Dead, Discoloration;Fusarium circitum and Diplodia screening
238;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Leaves/Needles;A;A;Die-back, Wilted;Well developed;Discoloration, Outer bark;Healthy;Wilted;Fusarium circitum and Diplodia screening
239;Howick;Kwazulu-Natal;Pinus;patula x oocarpa;Seedlings/Cuttings;A;N;Wilted;Well developed;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Wilted;Fusarium circitum and Diplodia screening
240;Howick;Kwazulu-Natal;Pinus;patula CP;Seedlings/Cuttings;A;N;Wilted;Well developed;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Wilted, Dead;Fusarium circitum and Diplodia screening
241;Howick;Kwazulu-Natal;Pinus;patula CP;Bark;D;N;Die-back;Well developed;Healthy;Healthy;Die-back;Fusarium circitum and Diplodia screening
242;Howick;Kwazulu-Natal;Pinus;patula x patula;Seedlings/Cuttings;A;N;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
243;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Leaves/Needles;D;A;Wilted;J-rooting;Discoloration, Outer bark;Discoloration, Outer bark;No leaves;Fusarium circitum and Diplodia screening
244;Howick;Kwazulu-Natal;Pinus;patula x oocarpa;Seedlings/Cuttings;A;N;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
245;Howick;Kwazulu-Natal;Pinus;patula x oocarpa;Seedlings/Cuttings;A;N;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
246;Howick;Kwazulu-Natal;Pinus;patula x patula;Seedlings/cuttings;A;N;Wilted;Few roots;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
247;Howick;Kwazulu-Natal;Pinus;patula x oocarpa;Seedlings/Cuttings;A;N;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
248;Howick;Kwazulu-Natal;Pinus;CP;Seedlings/Cuttings;A;N;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
249;Howick;Kwazulu-Natal;Pinus;CP;Seedlings/Cuttings;A;N;Die-back, Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
250;Howick;Kwazulu-Natal;Pinus;patula x oocarpa;Seed;A;N;Wilted;Healthy;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
251;Howick;Kwazulu-Natal;Pinus;CP;Seedlings/Cuttings;A;N;Die-back, Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
252;Howick;Kwazulu-Natal;Pinus;CP;Seedlings;A;N;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
253;Howick;Kwazulu-Natal;Pinus;dunnii;Seedlings/Cuttings;A;N;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
254;Howick;Kwazulu-Natal;Pinus;patula x oocarpa;Seedling/Cuttings;A;N;Die-back, Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
255;Howick;Kwazulu-Natal;Pinus;patula x patula;Seedlings/Cuttings;A;N;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
256;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;A;A;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
257;Howick;Kwazulu-Natal;Pinus;patula x oocarpa;Seedling/Cuttings;A;N;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
258;Howick;Kwazulu-Natal;Pinus;patula x patula;Seedlings/Cuttings;A;N;Wilted;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark ;Wilted;Fusarium circitum and Diplodia screening
259;Howick;Kwazulu-Natal;Pinus;CP;Seedlings;A;N;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
260;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Leaves;A;A;Wilted;Healthy;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
261;Howick;Kwazulu-Natal;Pinus;OP;Seedlings;A;N;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
262;Howick;Kwazulu-Natal;Pinus;CP;Seedling/Cuttings;A;N;Die-back, Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
263;Howick;Kwazulu-Natal;Pinus;CP;Seedlings/cuttings;A;N;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
264;Howick;Kwazulu-Natal;Pinus;CP;Seedling/Cuttings;D;A;Wilted;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
265;Howick;Kwazulu-Natal;Pinus;patula x oocarpa;Hedge;A;N;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Wilted, S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
266;Howick;Kwazulu-Natal;Pinus;CP;Hedge;A;N;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
267;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedge;A;A;Wilted;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Wilted, S?, Discoloration;Fusarium circitum and Diplodia screening
268;Howick;Kwazulu-Natal;Pinus;CP;Hedge;A;N;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
269;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;D;A;Die-back, Wilted;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
270;Howick;Kwazulu-Natal;Pinus;patula x oocarrpa;Hedge;A;N;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
271;Howick;Kwazulu-Natal;Pinus;patula x patula;Hedge;A;N;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
272;Howick;Kwazulu-Natal;Pinus;patula x oocarpa;Hedge;A;N;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
273;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedge;A;A;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
274;Howick;Kwazulu-Natal;Pinus;OP;Hedge;A;N;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
275;Howick;Kwazulu-Natal;Pinus;OP;Hedge;A;N;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
276;Howick;Kwazulu-Natal;Pinus;patula tecunumanii (HE);Seedling/Cuttings;D;N;Die-back, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
277;Howick;Kwazulu-Natal;Pinus;CP;Seed;D;N;Die-back, Wilted;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
278;Howick;Kwazulu-Natal;Pinus;patula oocarpa;Seedlings/Cuttings;D;N;Die-back, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
279;Howick;Kwazulu-Natal;Pinus;CP;Seedlings;D;N;Die-back, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
280;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;D;A;Die-back, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
281;Howick;Kwazulu-Natal;Pinus;patula x oocarpa;Bark;A;N;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Healthy;Dead, Discoloration;Fusarium circitum and Diplodia screening
282;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Leaves;D;A;Die-back, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
283;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;D;A;Wilted, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
284;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Leaves;D;A;Die-back, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
285;Howick;Kwazulu-Natal;Pinus;CP;Seedling/Cuttings;D;N;Die-back, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
286;Howick;Kwazulu-Natal;Pinus;CP;Hedge;A;A;Wilted, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?, Discoloration;Fusarium circitum and Diplodia screening
287;Howick;Kwazulu-Natal;Pinus;CP;Bark;A;N;Wilted;Dead;Healthy;Healthy;Wilted;Fusarium circitum and Diplodia screening
288;Howick;Kwazulu-Natal;Pinus;CP;Seedlings/Cuttings;A;N;Wilted;Healthy;Discoloration, Outer bark;Healthy;Wilted;Fusarium circitum and Diplodia screening
289;Howick;Kwazulu-Natal;Pinus;CP;Seedlings;A;N;Wilted;Healthy;Discoloration, Between outer and inner bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
290;Howick;Kwazulu-Natal;Pinus;elliotti/ elliotti x caribaea;Seedlings/Cuttings;A;N;Wilted;Few roots, Dead;Healthy;Healthy;Wilted;Fusarium circitum and Diplodia screening
291;Howick;Kwazulu-Natal;Pinus;OP;Bark;A;N;Wilted;Dead;Discoloration, Between outer and inner bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
292;Howick;Kwazulu-Natal;Pinus;virgineus;Seedlings;D;N;Wilted;Healthy;Healthy;Healthy;Alive;Fusarium circitum and Diplodia screening
293;Howick;Kwazulu-Natal;Pinus;dunnii;Seedlings/Cuttings;A;N;Wilted;Few roots, Dead;Fruiting bodies;Fruiting bodies;Wilted;Fusarium circitum and Diplodia screening
294;Howick;Kwazulu-Natal;Pinus;CP;Hedge;A;N;Wilted;Dead;Healthy;Healthy;Wilted;Fusarium circitum and Diplodia screening
295;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;A;A;Wilted;Discoloration, Between outer and inner bark;Discoloration, Between outer and inner bark;Discoloration, Between outer and inner bark;Wilted;Fusarium circitum and Diplodia screening
296;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedge;A;A;Wilted;Dead;Healthy;Healthy;Wilted;Fusarium circitum and Diplodia screening
297;Howick;Kwazulu-Natal;Pinus;dunnii;Hedge;A;N;Die-back;Well developed, Dead;Discoloration, Between outer and inner bark;Healthy;Wilted;Fusarium circitum and Diplodia screening
298;Howick;Kwazulu-Natal;Pinus;taeda;Seedlings/Cuttings;D;N;Plant dead;Well developed, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum and Diplodia screening
299;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Leaves;D;A;Plant dead;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum and Diplodia screening
300;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Insects (white container);D;A;Unhealthy;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Alive;Fusarium circitum and Diplodia screening
301;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedge;D;A;Die-back;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum and Diplodia screening
302;Howick;Kwazulu-Natal;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Plant is dead;Well developed, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
303;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Insects (white container);D;A;Healthy;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Alive;Fusarium circitum and Diplodia screening
304;Howick;Kwazulu-Natal;Pinus;virgineus;Twigs/Branches;D;A;Root:shoot ratio;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Alive;Fusarium circitum and Diplodia screening
305;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Bark;A;A;Die-back;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Wilted;Fusarium circitum and Diplodia screening
306;Howick;Kwazulu-Natal;Pinus;elliotti/ elliotti x caribaea;Seedlings/Cuttings;A;N;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
307;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Pot trial;A;A;Wilted;Few roots;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
308;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Leaves/Needles;A;A;Wilted;Few roots;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
309;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Leaves/Needles;A;A;Wilted;Few roots;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
310;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Leaves/Needles;A;A;Wilted;Few roots;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
311;Howick;Kwazulu-Natal;Pinus;birrea;Seedlings/Cuttings;A;N;Wilted;Few roots;Healthy;Healthy;Wilted;Fusarium circitum and Diplodia screening
312;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Hedges;A;A;Wilted;Few roots;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
313;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Pot trial samples;A;A;Wilted;Well developed, Dead, J-rooting;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Between outer and inner bark;Wilted;Fusarium circitum and Diplodia screening
314;Howick;Kwazulu-Natal;Pinus;virgineus;Roots;D;A;Wilted, S?;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
315;Howick;Kwazulu-Natal;Pinus;birrea;Seedlings/cuttings;A;N;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Wilted;Fusarium circitum and Diplodia screening
316;Howick;Kwazulu-Natal;Pinus;taeda;Seedling/Cuttings;D;A;Wilted, S?;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
317;Howick;Kwazulu-Natal;Pinus;virgineus;Seed;D;A;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
318;Howick;Kwazulu-Natal;Pinus;virgineus;Seed;D;A;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
319;Howick;Kwazulu-Natal;Pinus;taeda;Seed;D;A;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
320;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii (LE);Seed;D;A;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
321;Howick;Kwazulu-Natal;Pinus;taeda;Seed;D;A;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
322;Howick;Kwazulu-Natal;Pinus;virgineus;Seed;D;A;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark;Healthy;Wilted, S?;Fusarium circitum and Diplodia screening
323;Howick;Kwazulu-Natal;Pinus;dunnii;Bark;A;N;Wilted;Dead;Healthy;Healthy;Wilted;Fusarium circitum and Diplodia screening
324;Howick;Kwazulu-Natal;Pinus;dunnii;Seedling/Cuttings;A;N;Wilted;Well developed, Healthy;Healthy;Healthy;Wilted;Fusarium circitum and Diplodia screening
325;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii (LE);Seedlings/Cuttings;A;N;Wilted;Few roots;Discoloration, Outer bark;Healthy;Wilted;Fusarium circitum and Diplodia screening
326;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii (LE);Hedge;D;N;Die-back;Well developed, J-rooting, Plug bound;Discoloration, Cambium, Between outer and inner bark;Healthy;Dead;Fusarium circitum and Diplodia screening
327;Howick;Kwazulu-Natal;Pinus;virgineus;Hedge;D;N;Die-back;Well developed, Healthy, Plug bound;Discoloration, Cambium, Between outer and inner bark;Healthy;Dead;Fusarium circitum and Diplodia screening
328;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii (LE);Hedge;D;N;Die-back;Well developed, J-rooting;Discoloration, Cambium, Between outer and inner bark;Healthy;Dead;Fusarium circitum and Diplodia screening
329;Howick;Kwazulu-Natal;Pinus;virgineus;Hedge;D;N;Die-back;Well developed, J-rooting, Plug bound;Discoloration, Cambium, Between outer and inner bark;Healthy;Dead;Fusarium circitum and Diplodia screening
330;Howick;Kwazulu-Natal;Pinus;virgineus;Hedge;A;N;Die-back;Well developed, J-rooting;Discoloration, Cambium, Between outer and inner bark;Healthy;Alive;Fusarium circitum and Diplodia screening
331;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii (LE);Hedge;D;N;Die-back;Well developed, J-rooting, Plug bound;Discoloration, Cambium, Between outer and inner bark, Swelling;Discoloration, Cambium, Between outer and inner bark;Dead;Fusarium circitum and Diplodia screening
332;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii (LE);Bark;D;N;Die-back;Well developed, J-rooting;Discoloration, Cambium, Between outer and inner bark;Healthy;Dead;Fusarium circitum and Diplodia screening
333;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii (LE);Hedge;D;N;Die-back;Well developed, J-rooting, Plug bound;Healthy;Healthy;Dead;Fusarium circitum and Diplodia screening
334;Cramond;Kwazulu-Natal;Pinus;patula;Twigs/Branches/Stem;D;N;Die-back;Healthy, J-rooting;Discoloration, Cambium, Between outer and inner bark;Healthy;Dead;Fusarium circitum screening
335;Cramond;Kwazulu-Natal;Pinus;patula;Twigs/Branches/Stem;D;N;Die-back;Well developed, Healthy;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Cambium, Between outer and inner bark, Outer bark;Dead;Fusarium circitum screening
336;Cramond;Kwazulu-Natal;Pinus;patula;Twigs/Branches/Stem;D;N;Die-back, Plant looks healthy;Well developed, J-rooting, Dead;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Cambium, Between outer and inner bark, Outer bark;Dead;Fusarium circitum screening
337;Cramond;Kwazulu-Natal;Pinus;patula;Whole tree;D;N;Plant is dead;Few roots, Dead, J-rooting;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Cambium, Between outer and inner bark, Outer bark;Dead;Fusarium circitum screening
338;Cramond;Kwazulu-Natal;Pinus;patula;Whole tree;D;N;Plant is almost dead, needles, yellowing;Well developed, J-rooting, Dead;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Cambium, Between outer and inner bark, Outer bark;Alive;Fusarium circitum screening
339;Cramond;Kwazulu-Natal;Pinus;patula;Whole tree;D;N;Die-back, Wilted, B?, S?;Healthy, J-rooting, Few roots;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum screening
340;Cramond;Kwazulu-Natal;Pinus;patula;Whole tree;D;N;Die-back, Plant is dead;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum screening
341;Cramond;Kwazulu-Natal;Pinus;patula;Whole tree;D;N;Die-back;Few roots, Dead, J-rooting;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum screening
342;Cramond;Kwazulu-Natal;Pinus;patula;Whole tree;D;N;Die-back, Wilted, B?, S?, Plant is dead;Well developed, Healthy, J-rooting;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum screening
343;Cramond;Kwazulu-Natal;Pinus;patula;Whole tree;D;N;Die-back;J-rooting;Discoloration, Cambium, Between outer and inner bark;Healthy;Dead;Fusarium circitum screening
344;Cramond;Kwazulu-Natal;Pinus;patula;Whole tree;D;N;Die-back;Well developed, J-rooting, Plug bound;Discoloration, Cambium, Between outer and inner bark;Healthy;Dead;Fusarium circitum screening
345;Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;N;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
346;Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;N;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
347;Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;N;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
348;Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;N;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
349;Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;N;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
